* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -43.0 dBFS, measurement signal peak level -33.1 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 13, 2026 10:53:20 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0315 ms (-11 mm, -0.43 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L+R exp002 Jul 13
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8861.630756 72.184 -138.7273
8925.845785 72.259 -138.0244
8990.526143 72.378 -136.6543
9055.675202 72.529 -135.3774
9121.296357 72.662 -135.0618
9187.393031 72.721 -135.7771
9253.968668 72.709 -136.6460
9321.026740 72.700 -136.9548
9388.570742 72.772 -136.9065
9456.604196 72.953 -137.1887
9525.130648 73.205 -138.1895
9594.153671 73.460 -139.8184
9663.676863 73.681 -141.7280
9733.703850 73.886 -143.7488
9804.238280 74.101 -146.1489
9875.283832 74.310 -149.2090
9946.844210 74.472 -152.7991
10018.923143 74.582 -156.5288
10091.524390 74.667 -160.1189
10164.651736 74.755 -163.4832
10238.308993 74.848 -166.6418
10312.500000 74.915 -169.6233
10387.228626 74.919 -172.3135
10462.498767 74.843 -174.3623
10538.314345 74.705 -175.4956
10614.679315 74.520 -175.5305
10691.597657 74.308 -174.2131
10769.073381 74.113 -171.7573
10847.110526 73.992 -169.0728
10925.713161 73.977 -167.0359
11004.885382 74.057 -166.1243
11084.631318 74.184 -166.3147
11164.955126 74.321 -167.2166
11245.860993 74.443 -168.5081
11327.353138 74.526 -169.9253
11409.435808 74.564 -171.1155
11492.113283 74.583 -171.8584
11575.389873 74.616 -172.2051
11659.269920 74.682 -172.4011
11743.757796 74.774 -172.6943
11828.857906 74.882 -173.1648
11914.574686 75.007 -173.8442
12000.912606 75.148 -174.8621
12087.876166 75.287 -176.2437
12175.469900 75.401 -177.8489
12263.698373 75.470 -179.4146
12352.566187 75.490 179.3948
12442.077974 75.474 178.7983
12532.238400 75.450 178.8760
12623.052165 75.469 179.4841
12714.524005 75.571 -179.8264
12806.658687 75.765 -179.4844
12899.461015 76.035 -179.6775
12992.935827 76.353 179.5833
13087.087996 76.684 178.3418
13181.922430 76.991 176.6631
13277.444074 77.250 174.7046
13373.657907 77.469 172.6140
13470.568945 77.665 170.4060
13568.182241 77.843 168.0298
13666.502883 77.988 165.4653
13765.535996 78.092 162.7441
13865.286744 78.166 159.8511
13965.760328 78.215 156.7549
14066.961984 78.231 153.4883
14168.896989 78.194 150.1404
14271.570658 78.093 146.8330
14374.988342 77.927 143.6372
14479.155433 77.700 140.6060
14584.077362 77.416 137.7703
14689.759598 77.074 135.2002
14796.207652 76.685 133.0420
14903.427072 76.281 131.3479
15011.423448 75.896 130.0239
15120.202410 75.551 128.9219
15229.769630 75.250 127.9114
15340.130819 74.981 126.8782
15451.291730 74.721 125.8259
15563.258160 74.449 124.8494
15676.035944 74.156 124.0166
15789.630962 73.850 123.2551
15904.049137 73.542 122.4265
16019.296433 73.231 121.4431
16135.378859 72.911 120.3633
16252.302465 72.580 119.3499
16370.073348 72.251 118.5732
16488.697648 71.954 118.1099
16608.181548 71.727 117.9048
16728.531278 71.594 117.7129
16849.753112 71.550 117.0974
16971.853368 71.548 115.6746
17094.838414 71.518 113.3643
17218.714660 71.408 110.3630
17343.488565 71.199 106.9966
17469.166632 70.916 103.5024
17595.755415 70.602 99.9065
17723.261512 70.283 96.0627
17851.691571 69.948 91.8252
17981.052287 69.555 87.1851
18111.350404 69.064 82.3149
18242.592715 68.459 77.4636
18374.786062 67.750 72.8611
18507.937336 66.956 68.6646
18642.053479 66.092 64.8586
18777.141484 65.168 61.2510
18913.208391 64.208 57.5525
19050.261296 63.257 53.3855
19188.307342 62.364 48.3516
19327.353727 61.561 42.1689
19467.407699 60.846 34.7810
19608.476560 60.199 26.4458
19750.567664 59.611 17.8594
19893.688419 59.132 10.1694
20037.846286 58.855 4.7419
