* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -40.8 dBFS, measurement signal peak level -35.9 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 14, 2026 9:43:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; droite 10 gauche 11 sans eq Delay -0.0059 ms (-2.0 mm, -0.08 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R exp002 Jul 14
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8861.630756 71.565 122.3035
8925.845785 71.540 121.3132
8990.526143 71.545 120.5676
9055.675202 71.539 120.2156
9121.296357 71.490 120.4287
9187.393031 71.392 120.8623
9253.968668 71.247 120.9810
9321.026740 71.064 121.0002
9388.570742 70.902 121.7661
9456.604196 70.886 123.7554
9525.130648 71.113 126.4373
9594.153671 71.542 128.5518
9663.676863 72.006 129.1045
9733.703850 72.322 128.1807
9804.238280 72.402 126.8818
9875.283832 72.295 126.1909
9946.844210 72.129 126.0095
10018.923143 72.010 125.6880
10091.524390 71.974 124.8899
10164.651736 72.000 123.7822
10238.308993 72.043 122.7024
10312.500000 72.082 121.6731
10387.228626 72.103 120.3120
10462.498767 72.082 118.5984
10538.314345 72.004 117.0022
10614.679315 71.877 115.8811
10691.597657 71.718 115.2209
10769.073381 71.544 114.8613
10847.110526 71.368 114.5430
10925.713161 71.178 114.1311
11004.885382 70.950 113.7395
11084.631318 70.669 113.4209
11164.955126 70.345 113.1667
11245.860993 70.016 113.1968
11327.353138 69.740 113.7434
11409.435808 69.558 114.6960
11492.113283 69.467 115.7000
11575.389873 69.422 116.5596
11659.269920 69.389 117.5217
11743.757796 69.374 118.9663
11828.857906 69.405 120.8379
11914.574686 69.505 122.8030
12000.912606 69.682 124.6477
12087.876166 69.923 126.2947
12175.469900 70.201 127.7605
12263.698373 70.484 128.9563
12352.566187 70.744 129.8123
12442.077974 70.982 130.4517
12532.238400 71.221 130.8191
12623.052165 71.474 130.6697
12714.524005 71.730 129.8613
12806.658687 71.957 128.4695
12899.461015 72.123 126.7061
12992.935827 72.204 124.7278
13087.087996 72.197 122.7156
13181.922430 72.122 120.9783
13277.444074 72.010 119.8203
13373.657907 71.888 119.3540
13470.568945 71.770 119.4517
13568.182241 71.660 119.9854
13666.502883 71.589 120.9358
13765.535996 71.603 122.0745
13865.286744 71.723 122.9377
13965.760328 71.926 123.2007
14066.961984 72.166 122.7874
14168.896989 72.401 121.7476
14271.570658 72.596 120.1565
14374.988342 72.734 118.1021
14479.155433 72.816 115.6260
14584.077362 72.839 112.7793
14689.759598 72.785 109.6943
14796.207652 72.641 106.5632
14903.427072 72.410 103.5312
15011.423448 72.100 100.7356
15120.202410 71.727 98.4060
15229.769630 71.316 96.7432
15340.130819 70.891 95.8882
15451.291730 70.472 95.9636
15563.258160 70.075 97.0842
15676.035944 69.700 99.2285
15789.630962 69.339 102.1917
15904.049137 68.990 105.6194
16019.296433 68.670 109.1172
16135.378859 68.410 112.2917
16252.302465 68.242 114.8906
16370.073348 68.183 116.8455
16488.697648 68.238 118.2004
16608.181548 68.393 119.0278
16728.531278 68.624 119.3665
16849.753112 68.901 119.1958
16971.853368 69.194 118.5088
17094.838414 69.477 117.3340
17218.714660 69.727 115.6912
17343.488565 69.910 113.6670
17469.166632 69.996 111.4839
17595.755415 69.966 109.3450
17723.261512 69.816 107.3159
17851.691571 69.561 105.3762
17981.052287 69.225 103.5212
18111.350404 68.835 101.7898
18242.592715 68.412 100.2354
18374.786062 67.974 98.8997
18507.937336 67.535 97.7939
18642.053479 67.101 96.8691
18777.141484 66.670 95.9797
18913.208391 66.235 94.9551
19050.261296 65.784 93.6689
19188.307342 65.306 92.1514
19327.353727 64.794 90.7068
19467.407699 64.258 89.9275
19608.476560 63.727 90.6982
19750.567664 63.254 94.2202
19893.688419 62.901 101.1340
20037.846286 62.715 108.0178
