* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -42.1 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.3056 ms (105 mm, 4.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
612.764893 76.641 -64.3257
617.205240 75.841 -68.3220
621.677763 74.993 -70.6431
626.182696 74.178 -71.2932
630.720274 73.488 -70.7788
635.290733 72.981 -69.8120
639.894312 72.666 -68.8687
644.531250 72.524 -68.1436
649.201789 72.528 -67.8051
653.906173 72.642 -68.0417
658.644647 72.820 -68.9229
663.417457 73.020 -70.4092
668.224854 73.204 -72.3745
673.067086 73.346 -74.4956
677.944408 73.456 -76.2236
682.857073 73.596 -76.9722
687.805336 73.855 -76.5811
692.789457 74.282 -75.8438
697.809695 74.824 -76.2236
702.866312 75.354 -78.6479
707.959571 75.766 -82.9346
713.089738 76.024 -88.3333
718.257080 76.161 -94.2051
723.461867 76.237 -100.2900
728.704370 76.291 -106.6270
733.984862 76.331 -113.3638
739.303619 76.340 -120.6182
744.660918 76.289 -128.4414
750.057038 76.143 -136.8528
755.492260 75.855 -145.7676
760.966869 75.374 -154.7961
766.481148 74.682 -163.0571
772.035387 73.809 -168.6741
777.629873 72.843 -166.5955
783.264900 71.924 -142.5171
788.940760 71.203 -104.7900
794.657750 70.759 -92.6138
800.416168 70.563 -93.2417
806.216313 70.511 -97.7988
812.058489 70.481 -103.5215
817.943000 70.375 -109.2295
823.870152 70.143 -114.0110
829.840255 69.808 -116.8987
835.853619 69.462 -117.0305
841.910559 69.226 -114.2217
848.011390 69.188 -109.6270
854.156430 69.366 -104.8218
860.346000 69.753 -100.4272
866.580422 70.349 -96.9326
872.860020 71.120 -95.3765
879.185124 71.978 -96.3245
885.556062 72.830 -99.4902
891.973166 73.589 -104.3923
898.436771 74.172 -110.6592
904.947215 74.501 -117.8301
911.504835 74.534 -125.2114
918.109975 74.284 -132.0005
924.762978 73.814 -137.4976
931.464192 73.234 -141.3086
938.213966 72.673 -143.5332
945.012651 72.239 -144.8018
951.860602 71.965 -145.8232
958.758176 71.816 -146.8799
965.705733 71.748 -147.8970
972.703635 71.732 -148.8203
979.752246 71.757 -149.6514
986.851935 71.832 -150.3511
994.003071 71.971 -150.9023
1001.206027 72.194 -151.2307
1008.461179 72.542 -151.5342
1015.768904 73.039 -152.6226
1023.129584 73.638 -155.3276
1030.543603 74.231 -159.9888
1038.011347 74.698 -166.4800
1045.533205 74.943 -174.3311
1053.109569 74.915 177.1021
1060.740836 74.605 168.4690
1068.427401 74.034 160.3259
1076.169666 73.246 153.1187
1083.968035 72.290 147.3960
1091.822915 71.243 144.0588
1099.734713 70.253 144.3999
1107.703844 69.538 149.7485
1115.730723 69.274 159.7068
1123.815768 69.436 169.5820
1131.959400 69.794 174.1445
1140.162045 70.079 173.1274
1148.424129 70.126 169.0283
1156.746083 69.903 164.3662
1165.128342 69.492 161.0298
1173.571343 69.026 160.5142
1182.075524 68.651 163.9248
1190.641331 68.510 170.6821
1199.269209 68.706 178.1799
1207.959608 69.250 -175.6680
1216.712981 70.062 -171.9287
1225.529785 70.992 -171.6836
1234.410479 71.867 -175.3062
1243.355526 72.537 177.8906
1252.365393 72.924 169.0537
1261.440549 73.014 159.2637
1270.581467 72.833 149.2683
1279.788624 72.421 139.5483
1289.062500 71.849 130.3704
1298.403578 71.206 121.8003
1307.812346 70.585 113.9380
1317.289293 70.071 107.2952
1326.834914 69.731 103.5842
1336.449707 69.582 109.1108
1346.134173 69.610 141.2749
1355.888816 69.787 173.4067
1365.714145 70.076 177.9585
1375.610673 70.410 172.5044
1385.578915 70.694 163.9124
1395.619391 70.840 154.5000
1405.732624 70.770 145.5015
1415.919142 70.438 138.2087
