* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -44.8 dBFS, measurement signal peak level -36.3 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:43:41 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay -0.2758 ms (-95 mm, -3.72 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
7614.884815 71.186 143.6340
7670.065409 71.296 146.9368
7725.645865 71.376 150.3271
7781.629080 71.416 154.1497
7838.017972 71.414 158.7708
7894.815481 71.402 164.2151
7952.024569 71.413 169.8757
8009.648217 71.449 175.2756
8067.689429 71.511 -179.4211
8126.151233 71.615 -173.9519
8185.036674 71.755 -168.4517
8244.348824 71.871 -163.1772
8304.090774 71.888 -158.0854
8364.265639 71.768 -152.9927
8424.876556 71.500 -147.6169
8485.926684 71.113 -141.2136
8547.419207 70.694 -133.2776
8609.357330 70.357 -124.4116
8671.744282 70.157 -115.9324
8734.583316 70.062 -108.5662
8797.877707 70.023 -101.9724
8861.630756 70.027 -95.4836
8925.845785 70.089 -88.6633
8990.526143 70.219 -81.5288
9055.675202 70.408 -74.5867
9121.296357 70.633 -68.2739
9187.393031 70.880 -62.4626
9253.968668 71.153 -56.7759
9321.026740 71.455 -50.8955
9388.570742 71.778 -44.6418
9456.604196 72.096 -38.2615
9525.130648 72.359 -32.3386
9594.153671 72.523 -27.0930
9663.676863 72.593 -22.2681
9733.703850 72.601 -17.6709
9804.238280 72.574 -13.1614
9875.283832 72.534 -8.5596
9946.844210 72.495 -3.7991
10018.923143 72.447 1.0901
10091.524390 72.376 6.0725
10164.651736 72.267 10.9954
10238.308993 72.105 15.8354
10312.500000 71.891 20.9453
10387.228626 71.657 26.7522
10462.498767 71.432 33.4438
10538.314345 71.227 41.0388
10614.679315 71.041 49.3503
10691.597657 70.865 58.0166
10769.073381 70.689 66.9036
10847.110526 70.516 75.9216
10925.713161 70.344 84.8843
11004.885382 70.168 93.8633
11084.631318 69.988 103.0574
11164.955126 69.808 112.5991
11245.860993 69.641 122.3599
11327.353138 69.498 131.8906
11409.435808 69.384 140.9683
11492.113283 69.301 149.6860
11575.389873 69.240 158.2021
11659.269920 69.192 166.7651
11743.757796 69.162 175.5906
11828.857906 69.162 -175.2068
11914.574686 69.216 -165.6526
12000.912606 69.341 -156.0161
12087.876166 69.528 -146.5796
12175.469900 69.743 -137.3794
12263.698373 69.961 -128.2891
12352.566187 70.181 -119.3159
12442.077974 70.408 -110.7224
12532.238400 70.638 -102.7505
12623.052165 70.854 -95.4150
12714.524005 71.032 -88.5586
12806.658687 71.158 -81.9375
12899.461015 71.230 -75.2925
12992.935827 71.254 -68.3875
13087.087996 71.239 -61.0482
13181.922430 71.196 -53.2299
13277.444074 71.124 -44.9243
13373.657907 71.021 -36.0715
13470.568945 70.897 -26.5009
13568.182241 70.775 -16.0651
13666.502883 70.699 -4.8035
13765.535996 70.711 6.9263
13865.286744 70.822 18.4807
13965.760328 70.997 29.2400
14066.961984 71.171 38.9324
14168.896989 71.297 47.7114
14271.570658 71.366 55.8936
14374.988342 71.391 63.7119
14479.155433 71.384 71.2555
14584.077362 71.343 78.5499
14689.759598 71.251 85.6301
14796.207652 71.085 92.6117
14903.427072 70.825 99.7137
15011.423448 70.468 107.1914
15120.202410 70.035 115.2117
15229.769630 69.546 123.8228
15340.130819 69.018 133.0326
15451.291730 68.462 142.8726
15563.258160 67.891 153.4006
15676.035944 67.317 164.6771
15789.630962 66.755 176.7664
15904.049137 66.217 -170.3005
16019.296433 65.714 -156.6075
16135.378859 65.252 -142.3177
16252.302465 64.848 -127.5619
16370.073348 64.529 -112.4259
16488.697648 64.327 -97.0730
16608.181548 64.257 -81.8074
16728.531278 64.309 -66.9471
16849.753112 64.462 -52.7045
16971.853368 64.688 -39.1667
17094.838414 64.961 -26.3628
17218.714660 65.247 -14.3175
17343.488565 65.504 -2.9951
17469.166632 65.694 7.7484
17595.755415 65.791 18.1189
17723.261512 65.784 28.3044
17851.691571 65.673 38.4595
17981.052287 65.461 48.7540
18111.350404 65.156 59.3612
18242.592715 64.777 70.3916
18374.786062 64.347 81.8165
18507.937336 63.888 93.4341
18642.053479 63.406 104.9916
18777.141484 62.897 116.3658
18913.208391 62.354 127.5400
19050.261296 61.766 138.5133
19188.307342 61.120 149.2849
19327.353727 60.402 159.8960
19467.407699 59.606 170.4612
19608.476560 58.746 -178.8097
19750.567664 57.877 -167.6576
19893.688419 57.130 -155.8750
20037.846286 56.685 -143.3457
