* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.9 dBFS, measurement signal peak level -34.2 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 28, 2026 6:45:38 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; gauche :0.773 du mur gauche 0,539 mur arriere droite: 3.219 du mur gauche 0.515 mur arriere Delay 0.0241 ms (8.3 mm, 0.33 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L+R baseline Jul 28
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6590.961215 76.294 90.4758
6638.722037 76.470 87.1023
6686.828954 76.734 83.7739
6735.284473 77.037 80.1021
6784.091120 77.309 75.7834
6833.251441 77.466 70.6404
6882.767998 77.437 64.9893
6932.643372 77.217 59.5703
6982.880164 76.879 54.9441
7033.480992 76.519 51.2195
7084.448495 76.208 48.2449
7135.785329 75.983 45.9683
7187.494171 75.869 44.4202
7239.577717 75.865 43.3081
7292.038681 75.919 42.0850
7344.879799 75.962 40.5090
7398.103826 75.972 38.6501
7451.713536 75.991 36.2417
7505.711724 76.041 32.8538
7560.101205 76.092 28.4180
7614.884815 76.095 23.2661
7670.065409 76.031 17.7808
7725.645865 75.898 12.1370
7781.629080 75.689 6.4844
7838.017972 75.391 1.1260
7894.815481 75.019 -3.6125
7952.024569 74.614 -7.7205
8009.648217 74.203 -11.3513
8067.689429 73.797 -14.4285
8126.151233 73.428 -16.7239
8185.036674 73.142 -18.4287
8244.348824 72.945 -20.2336
8304.090774 72.786 -22.8342
8364.265639 72.596 -26.5681
8424.876556 72.314 -31.5161
8485.926684 71.884 -37.1123
8547.419207 71.305 -42.1311
8609.357330 70.651 -45.1531
8671.744282 70.038 -44.2595
8734.583316 69.559 -34.6763
8797.877707 69.244 -2.5220
8861.630756 69.090 43.9006
8925.845785 69.091 62.9500
8990.526143 69.207 67.2932
9055.675202 69.382 66.4944
9121.296357 69.591 64.4116
9187.393031 69.851 63.0007
9253.968668 70.198 63.2378
9321.026740 70.656 65.2764
9388.570742 71.209 68.1455
9456.604196 71.804 69.9402
9525.130648 72.403 69.5581
9594.153671 73.015 67.2185
9663.676863 73.654 63.3044
9733.703850 74.299 58.0115
9804.238280 74.894 51.6401
9875.283832 75.387 44.5930
9946.844210 75.743 37.2864
10018.923143 75.960 30.0754
10091.524390 76.058 23.1458
10164.651736 76.042 16.5615
10238.308993 75.907 10.4578
10312.500000 75.667 5.1104
10387.228626 75.372 0.7148
10462.498767 75.095 -2.8247
10538.314345 74.896 -5.8784
10614.679315 74.793 -8.8960
10691.597657 74.754 -12.2485
10769.073381 74.725 -16.0376
10847.110526 74.663 -20.1912
10925.713161 74.536 -24.6216
11004.885382 74.324 -29.1443
11084.631318 74.031 -33.4658
11164.955126 73.675 -37.2937
11245.860993 73.289 -40.4141
11327.353138 72.913 -42.9358
11409.435808 72.569 -45.2683
11492.113283 72.247 -47.8677
11575.389873 71.922 -51.1152
11659.269920 71.576 -55.0793
11743.757796 71.199 -59.5120
11828.857906 70.795 -64.0154
11914.574686 70.390 -67.9595
12000.912606 70.045 -70.4751
12087.876166 69.808 -70.4126
12175.469900 69.660 -65.6987
12263.698373 69.537 -52.6001
12352.566187 69.402 -29.3049
12442.077974 69.306 -6.7673
12532.238400 69.349 6.1096
12623.052165 69.579 12.2356
12714.524005 69.954 14.7949
12806.658687 70.407 15.2012
12899.461015 70.899 14.0061
12992.935827 71.413 11.6111
13087.087996 71.919 8.3787
13181.922430 72.383 4.7202
13277.444074 72.802 1.1648
13373.657907 73.209 -1.8479
13470.568945 73.654 -4.1731
13568.182241 74.172 -6.1919
13666.502883 74.760 -8.6541
13765.535996 75.376 -12.2915
13865.286744 75.948 -17.4258
13965.760328 76.401 -23.9348
14066.961984 76.685 -31.4153
14168.896989 76.784 -39.3398
14271.570658 76.716 -47.2297
14374.988342 76.519 -54.7717
14479.155433 76.246 -61.8904
14584.077362 75.952 -68.7139
14689.759598 75.672 -75.5242
14796.207652 75.390 -82.5918
14903.427072 75.059 -90.0344
15011.423448 74.631 -97.8005
15120.202410 74.076 -105.7761
15229.769630 73.380 -113.8396
15340.130819 72.538 -121.8699
15451.291730 71.560 -129.7524
15563.258160 70.479 -137.4238
15676.035944 69.344 -144.9075
15789.630962 68.215 -152.2993
15904.049137 67.151 -159.6707
16019.296433 66.227 -167.1460
16135.378859 65.539 -177.9097
16252.302465 65.182 3.5439
16370.073348 65.211 -2.9873
16488.697648 65.613 -7.7441
16608.181548 66.316 -11.5508
16728.531278 67.230 -14.9609
16849.753112 68.258 -18.7578
16971.853368 69.295 -23.6636
17094.838414 70.248 -30.0308
17218.714660 71.057 -37.7910
17343.488565 71.692 -46.6250
17469.166632 72.151 -56.1758
17595.755415 72.447 -66.1768
17723.261512 72.587 -76.4805
17851.691571 72.570 -86.9990
17981.052287 72.380 -97.6274
18111.350404 72.003 -108.2168
18242.592715 71.429 -118.5820
18374.786062 70.662 -128.5439
18507.937336 69.726 -138.0181
18642.053479 68.664 -147.0991
18777.141484 67.528 -156.0825
18913.208391 66.367 -165.4424
19050.261296 65.216 -175.7539
19188.307342 64.098 172.4609
19327.353727 63.028 158.9302
19467.407699 62.036 144.1201
19608.476560 61.174 129.9009
19750.567664 60.502 118.8101
19893.688419 60.057 111.7002
20037.846286 59.841 107.4829
