* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -40.9 dBFS, measurement signal peak level -33.5 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:57:39 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.0840 ms (-29 mm, -1.13 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: L+R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
8797.877707 76.147 8.9412
8861.630756 76.106 9.5496
8925.845785 76.041 9.7378
8990.526143 75.924 10.1836
9055.675202 75.783 11.4717
9121.296357 75.676 13.4385
9187.393031 75.634 15.4360
9253.968668 75.661 17.0923
9321.026740 75.765 18.3679
9388.570742 75.949 19.2556
9456.604196 76.207 19.7959
9525.130648 76.537 19.9822
9594.153671 76.920 19.6191
9663.676863 77.307 18.5173
9733.703850 77.634 16.6697
9804.238280 77.845 14.1750
9875.283832 77.897 11.2834
9946.844210 77.789 8.5186
10018.923143 77.569 6.3220
10091.524390 77.290 4.8125
10164.651736 76.971 3.9783
10238.308993 76.619 3.7917
10312.500000 76.253 4.1414
10387.228626 75.904 4.9968
10462.498767 75.620 6.2913
10538.314345 75.452 7.6304
10614.679315 75.414 8.5283
10691.597657 75.461 8.6750
10769.073381 75.508 8.0566
10847.110526 75.476 6.9785
10925.713161 75.343 5.8298
11004.885382 75.132 4.8025
11084.631318 74.887 3.9961
11164.955126 74.637 3.4031
11245.860993 74.377 2.9192
11327.353138 74.083 2.5247
11409.435808 73.756 2.1995
11492.113283 73.410 1.7803
11575.389873 73.050 1.2310
11659.269920 72.675 0.6301
11743.757796 72.284 0.0276
11828.857906 71.872 -0.5549
11914.574686 71.434 -1.2241
12000.912606 70.966 -2.0273
12087.876166 70.487 -2.8196
12175.469900 70.027 -3.4712
12263.698373 69.602 -3.8000
12352.566187 69.191 -3.4656
12442.077974 68.762 -1.9695
12532.238400 68.322 1.1299
12623.052165 67.934 5.4490
12714.524005 67.666 9.6960
12806.658687 67.555 12.2820
12899.461015 67.593 11.8943
12992.935827 67.738 7.6692
13087.087996 67.940 -0.9663
13181.922430 68.179 -14.3997
13277.444074 68.475 -32.9783
13373.657907 68.849 -56.0371
13470.568945 69.293 -80.1606
13568.182241 69.770 -100.9922
13666.502883 70.239 -116.7329
13765.535996 70.679 -127.7793
13865.286744 71.081 -135.3506
13965.760328 71.439 -140.8384
14066.961984 71.728 -145.2910
14168.896989 71.907 -149.2175
14271.570658 71.942 -152.6523
14374.988342 71.828 -155.2759
14479.155433 71.595 -156.5859
14584.077362 71.299 -156.4270
14689.759598 71.003 -155.0591
14796.207652 70.750 -152.8774
14903.427072 70.566 -150.3943
15011.423448 70.473 -148.2151
15120.202410 70.480 -146.6548
15229.769630 70.583 -145.7766
15340.130819 70.749 -145.6946
15451.291730 70.917 -146.4285
15563.258160 71.028 -147.7065
15676.035944 71.048 -149.1211
15789.630962 70.965 -150.2878
15904.049137 70.792 -150.9160
16019.296433 70.564 -150.8469
16135.378859 70.324 -150.0562
16252.302465 70.108 -148.5686
16370.073348 69.936 -146.4919
16488.697648 69.813 -144.0005
16608.181548 69.735 -141.1533
16728.531278 69.723 -137.8574
16849.753112 69.816 -134.2109
16971.853368 70.040 -130.6873
17094.838414 70.385 -127.9644
17218.714660 70.794 -126.6335
17343.488565 71.187 -126.8777
17469.166632 71.491 -128.4509
17595.755415 71.662 -130.9397
17723.261512 71.682 -133.9565
17851.691571 71.559 -137.2266
17981.052287 71.304 -140.5886
18111.350404 70.934 -143.9146
18242.592715 70.458 -147.1104
18374.786062 69.876 -150.1082
18507.937336 69.180 -152.8005
18642.053479 68.369 -155.0610
18777.141484 67.452 -156.8159
18913.208391 66.447 -158.0374
19050.261296 65.380 -158.7224
19188.307342 64.272 -158.8071
19327.353727 63.144 -158.0872
19467.407699 62.031 -156.2295
19608.476560 60.991 -152.7468
19750.567664 60.101 -147.3538
19893.688419 59.444 -141.0115
20037.846286 59.092 -136.5500
