* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.6 dBFS, measurement signal peak level -38.8 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:02 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay -0.1054 ms (-36 mm, -1.42 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset
* Measurement: R retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1589.315501 75.843 -2.8401
1600.832336 76.190 -9.4771
1612.432627 76.383 -16.4297
1624.116978 76.422 -23.4092
1635.886000 76.313 -30.3467
1647.740304 76.030 -37.1194
1659.680509 75.531 -43.0820
1671.707238 74.794 -47.0847
1683.821118 73.862 -47.9744
1696.022780 72.863 -45.5916
1708.312860 71.988 -41.4131
1720.692000 71.410 -37.7869
1733.160843 71.174 -36.2083
1745.720041 71.174 -36.8838
1758.370248 71.242 -39.3921
1771.112124 71.230 -42.9766
1783.946332 71.062 -46.4661
1796.873543 70.755 -48.3042
1809.894429 70.391 -46.6689
1823.009670 70.082 -40.1450
1836.219950 69.933 -30.1782
1849.525956 70.016 -21.3599
1862.928384 70.318 -16.2185
1876.427931 70.759 -14.2234
1890.025301 71.239 -14.5232
1903.721204 71.654 -16.7798
1917.516352 71.911 -20.4111
1931.411466 71.952 -24.3269
1945.407270 71.779 -27.2190
1959.504493 71.475 -28.0168
1973.703870 71.191 -26.5706
1988.006142 71.076 -23.7405
2002.412054 71.224 -20.3770
2016.922357 71.654 -17.0566
2031.537808 72.293 -14.8391
2046.259169 72.976 -14.9382
2061.087206 73.520 -17.6526
2076.022694 73.804 -22.2678
2091.066410 73.814 -27.6597
2106.219139 73.618 -32.9956
2121.481671 73.295 -37.8494
2136.854802 72.914 -42.0442
2152.339333 72.538 -45.6382
2167.936071 72.213 -48.9243
2183.645829 71.963 -52.3154
2199.469427 71.767 -56.1042
2215.407689 71.574 -60.3071
2231.461446 71.334 -64.6187
2247.631536 71.045 -68.5215
