* Measurement data measured by REW V5.31.3
* Source: Umik-1  Gain: 18dB, , L, volume: no control. Timing signal peak level -41.2 dBFS, measurement signal peak level -33.4 dBFS
* Format: 512k Log Swept Sine, 1 sweep at -12.0 dBFS using an acoustic timing reference
* Dated: Jul 7, 2026 3:58:27 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: droite 10 gauche 11 Delay 0.1069 ms (37 mm, 1.44 in) using estimated IR delay relative to Acoustic reference played from  R with no timing offset
* Measurement: L retour sans eq Jul 7
* Smoothing: 1/12 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
5957.287343 74.109 -166.4487
6000.456303 73.805 -172.7026
6043.938083 73.369 -177.4036
6087.734950 72.991 -179.5938
6131.849187 72.841 -179.7910
6176.283094 72.933 -179.9641
6221.038987 73.112 178.2732
6266.119200 73.188 175.1970
6311.526083 73.087 172.0952
6357.262002 72.883 169.5669
6403.329344 72.702 167.4563
6449.730508 72.649 165.5745
6496.467914 72.774 163.3826
6543.543998 73.037 159.9036
6590.961215 73.338 154.7034
6638.722037 73.574 148.2341
6686.828954 73.662 141.4316
6735.284473 73.559 135.5649
6784.091120 73.288 131.6074
6833.251441 72.927 129.1650
6882.767998 72.568 126.6890
6932.643372 72.287 123.0662
6982.880164 72.115 118.1238
7033.480992 72.019 112.2883
7084.448495 71.945 106.4607
7135.785329 71.871 102.0278
7187.494171 71.820 100.6321
7239.577717 71.818 102.9744
7292.038681 71.854 106.3933
7344.879799 71.870 106.8586
7398.103826 71.807 103.8687
7451.713536 71.675 99.3005
7505.711724 71.531 94.7688
7560.101205 71.426 91.1201
7614.884815 71.367 88.7302
7670.065409 71.341 87.4873
7725.645865 71.337 86.8213
7781.629080 71.371 85.8030
7838.017972 71.459 83.9038
7894.815481 71.603 81.2283
7952.024569 71.780 77.8413
8009.648217 71.950 73.8103
8067.689429 72.080 69.5344
8126.151233 72.165 65.4612
8185.036674 72.212 61.7539
8244.348824 72.215 58.0728
8304.090774 72.150 54.1030
8364.265639 72.017 49.9414
8424.876556 71.850 45.5730
8485.926684 71.668 41.0093
8547.419207 71.490 36.7642
8609.357330 71.366 33.4087
8671.744282 71.357 30.7925
8734.583316 71.461 28.1045
8797.877707 71.607 24.7209
